category,SDR,GHG,index,value
released,0.01,CH4,7,0.014884314717016466
released,0.01,CH4,8,0.014736945264372739
released,0.01,CH4,9,0.015043541694236865
released,0.01,CH4,10,0.014446569222990629
released,0.01,CH4,11,0.014303533884149136
released,0.01,CH4,12,0.014161914736781325
released,0.01,CH4,13,0.01402169775918943
released,0.01,CH4,14,0.013882869068504384
released,0.01,CH4,15,0.01374541491931127
released,0.01,CH4,16,0.013609321702288388
released,0.01,CH4,17,0.03773734085262946
released,0.01,CH4,18,0.013341164299861178
released,0.01,CH4,19,0.013209073564218987
released,0.01,CH4,20,0.04761159991313925
released,0.01,CH4,21,0.04714019793380123
released,0.01,CH4,22,0.0466734633007933
released,0.01,CH4,23,0.046211349802765644
released,0.01,CH4,24,0.04575381168590658
released,0.01,CH4,25,0.04568671105185008
released,0.01,CH4,26,0.04485228084100243
released,0.01,CH4,27,0.09753281921129175
released,0.01,CH4,28,0.043968513715324405
released,0.01,CH4,29,0.043533181896360795
released,0.01,CH4,30,0.043102160293426534
released,0.01,CH4,31,0.042675406231115376
released,0.01,CH4,32,0.042252877456549875
released,0.01,CH4,33,0.04219091114678077
released,0.01,CH4,34,0.06155441081047516
released,0.01,CH4,35,0.041010226580921384
released,0.01,CH4,36,0.04060418473358553
released,0.01,CH4,37,0.040202163102559925
released,0.01,CH4,38,0.0398041218837227
released,0.01,CH4,39,0.039410021667052174
released,0.01,CH4,40,0.03901982343272493
released,0.01,CH4,41,0.038962598585294016
released,0.01,CH4,42,0.03825097875965584
released,0.01,CH4,43,0.03787225619767905
released,0.01,CH4,44,0.03749728336403867
released,0.01,CH4,45,0.037126023132711544
released,0.01,CH4,46,0.03675843874525896
released,0.01,CH4,47,0.03639449380718709
released,0.01,CH4,48,0.03603415228434365
released,0.01,CH4,49,0.03567737849935015
released,0.01,CH4,50,0.035324137128069456
released,0.01,CH4,51,0.034974393196108365
released,0.01,CH4,52,0.026904212945890245
released,0.01,CH4,53,0.024867542168437378
released,0.01,CH4,54,0.02462132887964097
released,0.01,CH4,55,0.024377553346179175
released,0.01,CH4,56,0.02413619143186057
released,0.01,CH4,57,0.02389721923946591
released,0.01,CH4,58,0.023660613108382092
released,0.01,CH4,59,0.023426349612259492
released,0.01,CH4,60,0.02319440555669257
released,0.01,CH4,61,0.022964757976923333
released,0.01,CH4,62,0.02273738413556766
released,0.01,CH4,63,0.022512261520364014
released,0.01,CH4,64,0.022289367841944567
released,0.01,CH4,65,0.022068681031628287
released,0.01,CH4,66,0.021850179239235927
released,0.01,CH4,67,0.021633840830926666
released,0.01,CH4,68,0.0214196443870561
released,0.01,CH4,69,0.021207568700055548
released,0.01,N2O,1,0.0003
released,0.01,N2O,2,0.002514851485148515
released,0.01,N2O,3,0.002489951965493579
released,0.01,N2O,4,0.0024652989757362165
released,0.01,N2O,5,0.0024408900749863533
released,0.01,N2O,6,0.002416722846521142
released,0.01,N2O,7,0.0023927948975456846
released,0.01,N2O,8,0.0023691038589561237
released,0.01,N2O,9,0.002345647385105073
released,0.01,N2O,10,0.0023224231535693795
released,0.01,N2O,11,0.0022994288649201776
released,0.01,N2O,12,0.0022766622424952253
released,0.01,N2O,13,0.0022541210321734904
released,0.01,N2O,14,0.0022318030021519705
released,0.01,N2O,15,0.002209705942724723
released,0.01,N2O,16,0.0021878276660640826
released,0.01,N2O,17,0.002174694218626105
released,0.01,N2O,18,0.0021447188178257844
released,0.01,N2O,19,0.0021234839780453307
released,0.01,N2O,20,0.007648316814975777
released,0.01,N2O,21,0.00757259090591661
released,0.01,N2O,22,0.007497614758333277
released,0.01,N2O,23,0.0074233809488448285
released,0.01,N2O,24,0.007349882127569137
released,0.01,N2O,25,0.007277111017395185
released,0.01,N2O,26,0.00720506041326256
released,0.01,N2O,27,0.007156884620348885
released,0.01,N2O,28,0.007063092258859483
released,0.01,N2O,29,0.006993160652336123
released,0.01,N2O,30,0.006923921437956557
released,0.01,N2O,31,0.006855367760353026
released,0.01,N2O,32,0.006787492832032699
released,0.01,N2O,33,0.006720289932705644
released,0.01,N2O,34,0.006660953439364708
released,0.01,N2O,35,0.006587873671900444
released,0.01,N2O,36,0.00652264719990143
released,0.01,N2O,37,0.00645806653455587
released,0.01,N2O,38,0.0063941252817384855
released,0.01,N2O,39,0.006330817110632165
released,0.01,N2O,40,0.006268135753101153
released,0.01,N2O,41,0.006206075003070448
released,0.01,N2O,42,0.006144628715911335
released,0.01,N2O,43,0.006083790807833004
released,0.01,N2O,44,0.006023555255280203
released,0.01,N2O,45,0.005963916094336834
released,0.01,N2O,46,0.00590486742013548
released,0.01,N2O,47,0.0058464033862727525
released,0.01,N2O,48,0.005788518204230447
released,0.01,N2O,49,0.0057312061428024235
released,0.01,N2O,50,0.005674461527527152
released,0.01,N2O,51,0.005618278740125892
released,0.01,N2O,52,0.004322493823036293
released,0.01,N2O,53,0.003999549567358936
released,0.01,N2O,54,0.003959950066692016
released,0.01,N2O,55,0.003920742640289124
released,0.01,N2O,56,0.0038819234062268553
released,0.01,N2O,57,0.0038434885210166885
released,0.01,N2O,58,0.0038054341792244446
released,0.01,N2O,59,0.003767756613093509
released,0.01,N2O,60,0.003730452092171791
released,0.01,N2O,61,0.003693516922942367
released,0.01,N2O,62,0.00365694744845779
released,0.01,N2O,63,0.003620740047978009
released,0.01,N2O,64,0.00358489113661189
released,0.01,N2O,65,0.0035493971649622675
released,0.01,N2O,66,0.0035142546187745226
released,0.01,N2O,67,0.0034794600185886365
released,0.01,N2O,68,0.003445009919394689
released,0.01,N2O,69,0.0034109009102917718
released,0.03,CO2,1,85.18884
released,0.03,CO2,2,86.74514563106796
released,0.03,CO2,3,84.2185879913281
released,0.03,CO2,4,81.76561940905643
released,0.03,CO2,5,79.384096513647
released,0.03,CO2,6,77.07193836276409
released,0.03,CO2,7,74.8271246240428
released,0.03,CO2,8,72.64769380975028
released,0.03,CO2,9,70.64901619871404
released,0.03,CO2,10,68.47741899307219
released,0.03,CO2,11,66.48293106123513
released,0.03,CO2,12,64.54653501090789
released,0.03,CO2,13,62.666538845541645
released,0.03,CO2,14,60.84129985004042
released,0.03,CO2,15,59.06922315537905
released,0.03,CO2,16,57.34876034502821
released,0.03,CO2,17,61.033848692602255
released,0.03,CO2,18,54.05670689511565
released,0.03,CO2,19,52.48223970399578
released,0.03,CO2,20,146.78361648557294
released,0.03,CO2,21,142.50836551997375
released,0.03,CO2,22,138.35763642715898
released,0.03,CO2,23,134.327802356465
released,0.03,CO2,24,130.41534209365534
released,0.03,CO2,25,126.68991866000198
released,0.03,CO2,26,122.92896794575864
released,0.03,CO2,27,128.98721894428002
released,0.03,CO2,28,115.87234229970649
released,0.03,CO2,29,112.49741970845291
released,0.03,CO2,30,109.22079583344942
released,0.03,CO2,31,106.0396076052907
released,0.03,CO2,32,102.95107534494244
released,0.03,CO2,33,100.01019168468694
released,0.03,CO2,34,100.2253773036639
released,0.03,CO2,35,94.21481792336276
released,0.03,CO2,36,91.47069701297355
released,0.03,CO2,37,88.80650195434325
released,0.03,CO2,38,86.219904810042
released,0.03,CO2,39,83.70864544664269
released,0.03,CO2,40,81.27052955984728
released,0.03,CO2,41,78.94896884139862
released,0.03,CO2,42,76.64948431203752
released,0.03,CO2,43,74.37404727790864
released,0.03,CO2,44,72.20781289117343
released,0.03,CO2,45,70.10467270987712
released,0.03,CO2,46,68.06278903871565
released,0.03,CO2,47,66.08037770749092
released,0.03,CO2,48,64.15570651212711
released,0.03,CO2,49,62.28709370109428
released,0.03,CO2,50,60.472906505916775
released,0.03,CO2,51,58.7115597144823
released,0.03,CO2,52,39.763887475507254
released,0.03,CO2,53,36.13041983501489
released,0.03,CO2,54,35.078077509723194
released,0.03,CO2,55,34.05638593177009
released,0.03,CO2,56,33.064452360941836
released,0.03,CO2,57,32.101410059166824
released,0.03,CO2,58,31.16641753317167
released,0.03,CO2,59,30.258657799195802
released,0.03,CO2,60,29.37733766912213
released,0.03,CO2,61,28.52168705740013
released,0.03,CO2,62,27.690958308155466
released,0.03,CO2,63,26.88442554189851
released,0.03,CO2,64,26.101384021260685
released,0.03,CO2,65,25.341149535204554
released,0.03,CO2,66,24.603057801169463
released,0.03,CO2,67,23.88646388463055
released,0.03,CO2,68,23.19074163556364
released,0.03,CO2,69,22.515283141323923
released,0.03,CH4,1,0.17143
released,0.03,CH4,2,0.01533980582524272
released,0.03,CH4,3,0.01489301536431332
released,0.03,CH4,4,0.014459238217779924
released,0.03,CH4,5,0.014038095357067884
released,0.03,CH4,6,0.01362921879326979
released,0.03,CH4,7,0.013232251255601738
released,0.03,CH4,8,0.012846845879224987
released,0.03,CH4,9,0.012859476426974008
released,0.03,CH4,10,0.012109384371029304
released,0.03,CH4,11,0.011756683855368256
released,0.03,CH4,12,0.011414256170260442
released,0.03,CH4,13,0.011081802107048974
released,0.03,CH4,14,0.010759031171892206
released,0.03,CH4,15,0.01044566133193418
released,0.03,CH4,16,0.010141418768868137
released,0.03,CH4,17,0.02757513706049004
released,0.03,CH4,18,0.009559259844347379
released,0.03,CH4,19,0.00928083480033726
released,0.03,CH4,20,0.0328028522622219
released,0.03,CH4,21,0.031847429380797966
released,0.03,CH4,22,0.030919834350289284
released,0.03,CH4,23,0.030019256650766296
released,0.03,CH4,24,0.029144909369676012
released,0.03,CH4,25,0.028537076045054913
released,0.03,CH4,26,0.027471872343930635
released,0.03,CH4,27,0.05857855491730621
released,0.03,CH4,28,0.025894874487633734
released,0.03,CH4,29,0.02514065484236285
released,0.03,CH4,30,0.024408402759575582
released,0.03,CH4,31,0.023697478407354935
released,0.03,CH4,32,0.02300726058966499
released,0.03,CH4,33,0.02252743135028535
released,0.03,CH4,34,0.03222820357090076
released,0.03,CH4,35,0.021054902633196565
released,0.03,CH4,36,0.02044165304193841
released,0.03,CH4,37,0.019846265089260594
released,0.03,CH4,38,0.019268218533262715
released,0.03,CH4,39,0.018707008284721077
released,0.03,CH4,40,0.01816214396574862
released,0.03,CH4,41,0.0177833623332885
released,0.03,CH4,42,0.017119562603212953
released,0.03,CH4,43,0.016620934566226164
released,0.03,CH4,44,0.016136829675947734
released,0.03,CH4,45,0.015666824928104593
released,0.03,CH4,46,0.0152105096389365
released,0.03,CH4,47,0.014767485086346115
released,0.03,CH4,48,0.014337364161501083
released,0.03,CH4,49,0.013919771030583575
released,0.03,CH4,50,0.01351434080639182
released,0.03,CH4,51,0.01312071922950662
released,0.03,CH4,52,0.009897189704664158
released,0.03,CH4,53,0.008970334026608084
released,0.03,CH4,54,0.00870906216175542
released,0.03,CH4,55,0.008455400157044097
released,0.03,CH4,56,0.00820912636606223
released,0.03,CH4,57,0.007970025598118668
released,0.03,CH4,58,0.0077378889302123
released,0.03,CH4,59,0.007512513524477961
released,0.03,CH4,60,0.007293702450949476
released,0.03,CH4,61,0.0070812645154849285
released,0.03,CH4,62,0.006875014092703814
released,0.03,CH4,63,0.00667477096379011
released,0.03,CH4,64,0.006480360159019524
released,0.03,CH4,65,0.006291611804873325
released,0.03,CH4,66,0.006108360975605169
released,0.03,CH4,67,0.005930447549131233
released,0.03,CH4,68,0.0057577160671177015
released,0.03,CH4,69,0.005590015599143399
released,0.03,N2O,1,0.0003
released,0.03,N2O,2,0.0024660194174757283
released,0.03,N2O,3,0.002394193609199736
released,0.03,N2O,4,0.0023244598147570254
released,0.03,N2O,5,0.0022567571017058498
released,0.03,N2O,6,0.0021910263123357766
released,0.03,N2O,7,0.002127210011976482
released,0.03,N2O,8,0.002065252438812118
released,0.03,N2O,9,0.0020050994551573964
released,0.03,N2O,10,0.001946698500152812
released,0.03,N2O,11,0.0018899985438376814
released,0.03,N2O,12,0.0018349500425608558
released,0.03,N2O,13,0.0017815048956901513
released,0.03,N2O,14,0.001729616403582671
released,0.03,N2O,15,0.001679239226779292
released,0.03,N2O,16,0.0016303293463876623
released,0.03,N2O,17,0.0015890756950112906
released,0.03,N2O,18,0.0015367417724457177
released,0.03,N2O,19,0.001491982303345357
released,0.03,N2O,20,0.005269442887742183
released,0.03,N2O,21,0.005115963968681731
released,0.03,N2O,22,0.004966955309399739
released,0.03,N2O,23,0.004822286708155086
released,0.03,N2O,24,0.004681831755490374
released,0.03,N2O,25,0.004545467723777063
released,0.03,N2O,26,0.00441307545997773
released,0.03,N2O,27,0.004298450123354932
released,0.03,N2O,28,0.0041597468752735695
released,0.03,N2O,29,0.004038589199294728
released,0.03,N2O,30,0.003920960387664784
released,0.03,N2O,31,0.0038067576579269746
released,0.03,N2O,32,0.0036958812212883256
released,0.03,N2O,33,0.003588234195425558
released,0.03,N2O,34,0.003487492782297988
released,0.03,N2O,35,0.0033822548736219798
released,0.03,N2O,36,0.0032837425957494945
released,0.03,N2O,37,0.003188099607523781
released,0.03,N2O,38,0.003095242337401729
released,0.03,N2O,39,0.0030050896479628434
released,0.03,N2O,40,0.0029175627650124695
released,0.03,N2O,41,0.0028325852087499703
released,0.03,N2O,42,0.0027500827269417187
released,0.03,N2O,43,0.0026699832300405035
released,0.03,N2O,44,0.0025922167281946635
released,0.03,N2O,45,0.002516715270091906
released,0.03,N2O,46,0.0024434128835843748
released,0.03,N2O,47,0.002372245518043082
released,0.03,N2O,48,0.002303150988391342
released,0.03,N2O,49,0.002236068920768293
released,0.03,N2O,50,0.002170940699775042
released,0.03,N2O,51,0.002107709417257322
released,0.03,N2O,52,0.0015901056630004172
released,0.03,N2O,53,0.0014427358897061418
released,0.03,N2O,54,0.0014007144560253804
released,0.03,N2O,55,0.0013599169475974565
released,0.03,N2O,56,0.0013203077161140354
released,0.03,N2O,57,0.0012818521515670245
released,0.03,N2O,58,0.0012445166520068198
released,0.03,N2O,59,0.0012082685941813788
released,0.03,N2O,60,0.0011730763050304645
released,0.03,N2O,61,0.0011389090340101597
released,0.03,N2O,62,0.0011057369262234562
released,0.03,N2O,63,0.0010735309963334524
released,0.03,N2O,64,0.0010422631032363616
released,0.03,N2O,65,0.0010119059254721958
released,0.03,N2O,66,0.0009824329373516463
released,0.03,N2O,67,0.0009538183857782975
released,0.03,N2O,68,0.0009260372677459198
released,0.03,N2O,69,0.0008990653084911843
released,0.09,CO2,1,85.18884
released,0.09,CO2,2,81.97018348623853
released,0.09,CO2,3,75.20200319838396
released,0.09,CO2,4,68.99266348475592
released,0.09,CO2,5,63.296021545647626
released,0.09,CO2,6,58.0697445372914
released,0.09,CO2,7,53.27499498834073
released,0.09,CO2,8,48.87614219113828
released,0.09,CO2,9,44.91505467757082
released,0.09,CO2,10,41.13807103033269
released,0.09,CO2,11,37.74134956911256
released,0.09,CO2,12,34.625091347809686
released,0.09,CO2,13,31.766138851201543
released,0.09,CO2,14,29.14324665247848
released,0.09,CO2,15,26.736923534383926
released,0.09,CO2,16,24.52928764622378
released,0.09,CO2,17,24.668479692518343
released,0.09,CO2,18,20.645810660907145
released,0.09,CO2,19,18.941110698079946
released,0.09,CO2,20,50.058910387686645
released,0.09,CO2,21,45.925605860262976
released,0.09,CO2,22,42.133583358039424
released,0.09,CO2,23,38.65466363122883
released,0.09,CO2,24,35.46299415709066
released,0.09,CO2,25,32.55363574285231
released,0.09,CO2,26,29.848492683352124
released,0.09,CO2,27,29.595492742263716
released,0.09,CO2,28,25.12287912074078
released,0.09,CO2,29,23.04851295480805
released,0.09,CO2,30,21.1454247291817
released,0.09,CO2,31,19.39947222860706
released,0.09,CO2,32,17.797680943676202
released,0.09,CO2,33,16.337572060087734
released,0.09,CO2,34,15.471473688538762
released,0.09,CO2,35,13.743075208104372
released,0.09,CO2,36,12.608325878994835
released,0.09,CO2,37,11.567271448619115
released,0.09,CO2,38,10.612175640934966
released,0.09,CO2,39,9.735940954986207
released,0.09,CO2,40,8.932055922005693
released,0.09,CO2,41,8.199276508681994
released,0.09,CO2,42,7.522272026313754
released,0.09,CO2,43,6.897186025954394
released,0.09,CO2,44,6.327693601793021
released,0.09,CO2,45,5.805223487883505
released,0.09,CO2,46,5.325893108150003
released,0.09,CO2,47,4.886140466192664
released,0.09,CO2,48,4.482697675406113
released,0.09,CO2,49,4.112566674684508
released,0.09,CO2,50,3.7729969492518416
released,0.09,CO2,51,3.4614650910567346
released,0.09,CO2,52,2.2153171067373894
released,0.09,CO2,53,1.9020888504230293
released,0.09,CO2,54,1.745035642589935
released,0.09,CO2,55,1.600950130816454
released,0.09,CO2,56,1.4687615879050036
released,0.09,CO2,57,1.3474876953256913
released,0.09,CO2,58,1.2362272434180654
released,0.09,CO2,59,1.1341534343285002
released,0.09,CO2,60,1.040507737916055
released,0.09,CO2,61,0.9545942549688577
released,0.09,CO2,62,0.8757745458429889
released,0.09,CO2,63,0.803462886094485
released,0.09,CO2,64,0.7371219138481514
released,0.09,CO2,65,0.6762586365579369
released,0.09,CO2,66,0.6204207674843458
released,0.09,CO2,67,0.5691933646645374
released,0.09,CO2,68,0.5221957473986581
released,0.09,CO2,69,0.47907866733821847
released,0.09,CH4,1,0.17143
released,0.09,CH4,2,0.014495412844036697
released,0.09,CH4,3,0.01329854389361165
released,0.09,CH4,4,0.012200498984964815
released,0.09,CH4,5,0.011193118334830103
released,0.09,CH4,6,0.010268915903513856
released,0.09,CH4,7,0.009421023764691611
released,0.09,CH4,8,0.008643141068524412
released,0.09,CH4,9,0.00817540169586939
released,0.09,CH4,10,0.007274758916357554
released,0.09,CH4,11,0.006674090748951884
released,0.09,CH4,12,0.006123019035735674
released,0.09,CH4,13,0.005617448656638232
released,0.09,CH4,14,0.0051536226207690205
released,0.09,CH4,15,0.0047280941474945135
released,0.09,CH4,16,0.004337701052747259
released,0.09,CH4,17,0.011145236998261886
released,0.09,CH4,18,0.0036509561928686637
released,0.09,CH4,19,0.00334950109437492
released,0.09,CH4,20,0.011187045810500836
released,0.09,CH4,21,0.010263344780275995
released,0.09,CH4,22,0.00941591264245504
released,0.09,CH4,23,0.008638451965555084
released,0.09,CH4,24,0.007925185289500076
released,0.09,CH4,25,0.007332750613171634
released,0.09,CH4,26,0.006670469901102663
released,0.09,CH4,27,0.01344056574827263
released,0.09,CH4,28,0.00561440106144488
released,0.09,CH4,29,0.0051508266618760365
released,0.09,CH4,30,0.004725529047592694
released,0.09,CH4,31,0.00433534775008504
released,0.09,CH4,32,0.003977383256958752
released,0.09,CH4,33,0.003680060270000657
released,0.09,CH4,34,0.004974965592450149
released,0.09,CH4,35,0.0030712696448950186
released,0.09,CH4,36,0.0028176785732981816
released,0.09,CH4,37,0.002585026214035029
released,0.09,CH4,38,0.002371583682600944
released,0.09,CH4,39,0.002175764846422884
released,0.09,CH4,40,0.0019961145380026457
released,0.09,CH4,41,0.001846898156676792
released,0.09,CH4,42,0.0016800896709053496
released,0.09,CH4,43,0.0015413666705553666
released,0.09,CH4,44,0.0014140978628948313
released,0.09,CH4,45,0.0012973374888943406
released,0.09,CH4,46,0.0011902178797195784
released,0.09,CH4,47,0.0010919430089170444
released,0.09,CH4,48,0.0010017825769881139
released,0.09,CH4,49,0.0009190665843927653
released,0.09,CH4,50,0.0008431803526539129
released,0.09,CH4,51,0.0007735599565632228
released,0.09,CH4,52,0.000551390094212311
released,0.09,CH4,53,0.0004722439543878752
released,0.09,CH4,54,0.00043325133430080286
released,0.09,CH4,55,0.00039747828834936044
released,0.09,CH4,56,0.00036465898013702787
released,0.09,CH4,57,0.00033454952306149344
released,0.09,CH4,58,0.0003069261679463243
released,0.09,CH4,59,0.00028158364031772865
released,0.09,CH4,60,0.0002583336149703932
released,0.09,CH4,61,0.00023700331648659925
released,0.09,CH4,62,0.00021743423530880667
released,0.09,CH4,63,0.00019948094982459325
released,0.09,CH4,64,0.000183010045710636
released,0.09,CH4,65,0.00016789912450517063
released,0.09,CH4,66,0.00015403589404144093
released,0.09,CH4,67,0.00014131733398297332
released,0.09,CH4,68,0.00012964893025960855
released,0.09,CH4,69,0.00011894397271523719
released,0.09,N2O,1,0.0003
released,0.09,N2O,2,0.002330275229357798
released,0.09,N2O,3,0.0021378671828970624
released,0.09,N2O,4,0.001961346039355103
released,0.09,N2O,5,0.0017994000361055986
released,0.09,N2O,6,0.001650825721197797
released,0.09,N2O,7,0.0015145190102732083
released,0.09,N2O,8,0.0013894669819020258
released,0.09,N2O,9,0.0012747403503688306
released,0.09,N2O,10,0.0011694865599714043
released,0.09,N2O,11,0.0010729234495150497
released,0.09,N2O,12,0.000984333439922064
released,0.09,N2O,13,0.0009030582017633613
released,0.09,N2O,14,0.0008284937630856526
released,0.09,N2O,15,0.0007600860211794978
released,0.09,N2O,16,0.0006973266249353188
released,0.09,N2O,17,0.0006422678948150918
released,0.09,N2O,18,0.0005869258689801522
released,0.09,N2O,19,0.000538464099981791
released,0.09,N2O,20,0.00179708454953108
released,0.09,N2O,21,0.0016487014215881466
released,0.09,N2O,22,0.0015125701115487583
released,0.09,N2O,23,0.0013876790014208792
released,0.09,N2O,24,0.0012731000013035587
released,0.09,N2O,25,0.001167981652572072
released,0.09,N2O,26,0.0010715428005248367
released,0.09,N2O,27,0.0009862585647628219
released,0.09,N2O,28,0.0009018961371305754
released,0.09,N2O,29,0.0008274276487436471
released,0.09,N2O,30,0.0007591079346271991
released,0.09,N2O,31,0.0006964292978231183
released,0.09,N2O,32,0.0006389259613056131
released,0.09,N2O,33,0.0005861706067023973
released,0.09,N2O,34,0.0005383532022714539
released,0.09,N2O,35,0.0004933680723023292
released,0.09,N2O,36,0.00045263125899296244
released,0.09,N2O,37,0.00041525803577336
released,0.09,N2O,38,0.0003809706750214312
released,0.09,N2O,39,0.00034951438075360653
released,0.09,N2O,40,0.000320655395186795
released,0.09,N2O,41,0.00029417926163926146
released,0.09,N2O,42,0.0002698892308617077
released,0.09,N2O,43,0.0002476047989556952
released,0.09,N2O,44,0.0002271603660143992
released,0.09,N2O,45,0.0002084040055177974
released,0.09,N2O,46,0.00019119633533742878
released,0.09,N2O,47,0.00017540948196094385
released,0.09,N2O,48,0.000160926130239398
released,0.09,N2O,49,0.000147638651595778
released,0.09,N2O,50,0.00013544830421631008
released,0.09,N2O,51,0.0001242644992810184
released,0.09,N2O,52,8.858762310235832e-05
released,0.09,N2O,53,7.595294664292049e-05
released,0.09,N2O,54,6.968160242469768e-05
released,0.09,N2O,55,6.392807561898869e-05
released,0.09,N2O,56,5.864961065962265e-05
released,0.09,N2O,57,5.380698225653454e-05
released,0.09,N2O,58,4.936420390507756e-05
released,0.09,N2O,59,4.5288260463373896e-05
released,0.09,N2O,60,4.154886281043476e-05
released,0.09,N2O,61,3.811822276186675e-05
released,0.09,N2O,62,3.497084657051996e-05
released,0.09,N2O,63,3.208334547754124e-05
released,0.09,N2O,64,2.9434261906001142e-05
released,0.09,N2O,65,2.700391000550563e-05
released,0.09,N2O,66,2.4774229362849203e-05
released,0.09,N2O,67,2.2728650791604766e-05
released,0.09,N2O,68,2.0851973203307127e-05
released,0.09,N2O,69,1.9130250645235894e-05
stored,0.0,CO2,1,0.0
stored,0.0,CO2,2,-1733.02739
stored,0.0,CO2,3,-1733.02739
stored,0.0,CO2,4,-1733.02739
stored,0.0,CO2,5,-1733.02739
stored,0.0,CO2,6,-1733.02739
stored,0.0,CO2,7,-1733.02739
stored,0.0,CO2,8,-1733.02739
stored,0.0,CO2,9,-1733.02739
stored,0.0,CO2,10,-1733.02739
stored,0.0,CO2,11,-1733.02739
stored,0.0,CO2,12,-1733.02739
stored,0.0,CO2,13,-1733.02739
stored,0.0,CO2,14,-1733.02739
stored,0.0,CO2,15,-1733.02739
stored,0.0,CO2,16,-1733.02739
stored,0.0,CO2,17,-1733.02739
stored,0.0,CO2,18,-1733.02739
stored,0.0,CO2,19,-1733.02739
stored,0.0,CO2,20,-1733.02739
stored,0.0,CO2,21,-1733.02739
stored,0.0,CO2,22,-1733.02739
stored,0.0,CO2,23,-1733.02739
stored,0.0,CO2,24,-1733.02739
stored,0.0,CO2,25,-1733.02739
stored,0.0,CO2,26,-1733.02739
stored,0.0,CO2,27,-1733.02739
stored,0.0,CO2,28,-1733.02739
stored,0.0,CO2,29,-1733.02739
stored,0.0,CO2,30,-1733.02739
stored,0.0,CO2,31,-1733.02739
stored,0.0,CO2,32,-1733.02739
stored,0.0,CO2,33,-1733.02739
stored,0.0,CO2,34,-1733.02739
stored,0.0,CO2,35,-1733.02739
stored,0.0,CO2,36,-1733.02739
stored,0.0,CO2,37,-1733.02739
stored,0.0,CO2,38,-1733.02739
stored,0.0,CO2,39,-1733.02739
stored,0.0,CO2,40,-1733.02739
stored,0.0,CO2,41,-1733.02739
stored,0.0,CO2,42,-1733.02739
stored,0.0,CO2,43,-1733.02739
stored,0.0,CO2,44,-1733.02739
stored,0.0,CO2,45,-1733.02739
stored,0.0,CO2,46,-1733.02739
stored,0.0,CO2,47,-1733.02739
stored,0.0,CO2,48,-1733.02739
stored,0.0,CO2,49,-1733.02739
stored,0.0,CO2,50,-1733.02739
stored,0.0,CO2,51,-1733.02739
stored,0.0,CO2,52,0.0
stored,0.0,CO2,53,0.0
stored,0.0,CO2,54,0.0
stored,0.0,CO2,55,0.0
stored,0.0,CO2,56,0.0
stored,0.0,CO2,57,0.0
stored,0.0,CO2,58,0.0
stored,0.0,CO2,59,0.0
stored,0.0,CO2,60,0.0
stored,0.0,CO2,61,0.0
stored,0.0,CO2,62,0.0
stored,0.0,CO2,63,0.0
stored,0.0,CO2,64,0.0
stored,0.0,CO2,65,0.0
stored,0.0,CO2,66,0.0
stored,0.0,CO2,67,0.0
stored,0.0,CO2,68,0.0
stored,0.0,CO2,69,0.0
stored,0.0,CH4,1,0.0
stored,0.0,CH4,2,0.0
stored,0.0,CH4,3,0.0
stored,0.0,CH4,4,0.0
stored,0.0,CH4,5,0.0
stored,0.0,CH4,6,0.0
stored,0.0,CH4,7,0.0
stored,0.0,CH4,8,0.0
stored,0.0,CH4,9,0.0
stored,0.0,CH4,10,0.0
stored,0.0,CH4,11,0.0
stored,0.0,CH4,12,0.0
stored,0.0,CH4,13,0.0
stored,0.0,CH4,14,0.0
stored,0.0,CH4,15,0.0
stored,0.0,CH4,16,0.0
stored,0.0,CH4,17,0.0
stored,0.0,CH4,18,0.0
stored,0.0,CH4,19,0.0
stored,0.0,CH4,20,0.0
stored,0.0,CH4,21,0.0
stored,0.0,CH4,22,0.0
stored,0.0,CH4,23,0.0
stored,0.0,CH4,24,0.0
stored,0.0,CH4,25,0.0
stored,0.0,CH4,26,0.0
stored,0.0,CH4,27,0.0
stored,0.0,CH4,28,0.0
stored,0.0,CH4,29,0.0
stored,0.0,CH4,30,0.0
stored,0.0,CH4,31,0.0
stored,0.0,CH4,32,0.0
stored,0.0,CH4,33,0.0
stored,0.0,CH4,34,0.0
stored,0.0,CH4,35,0.0
stored,0.0,CH4,36,0.0
stored,0.0,CH4,37,0.0
stored,0.0,CH4,38,0.0
stored,0.0,CH4,39,0.0
stored,0.0,CH4,40,0.0
stored,0.0,CH4,41,0.0
stored,0.0,CH4,42,0.0
stored,0.0,CH4,43,0.0
stored,0.0,CH4,44,0.0
stored,0.0,CH4,45,0.0
stored,0.0,CH4,46,0.0
stored,0.0,CH4,47,0.0
stored,0.0,CH4,48,0.0
stored,0.0,CH4,49,0.0
stored,0.0,CH4,50,0.0
stored,0.0,CH4,51,0.0
stored,0.0,CH4,52,0.0
stored,0.0,CH4,53,0.0
stored,0.0,CH4,54,0.0
stored,0.0,CH4,55,0.0
stored,0.0,CH4,56,0.0
stored,0.0,CH4,57,0.0
stored,0.0,CH4,58,0.0
stored,0.0,CH4,59,0.0
stored,0.0,CH4,60,0.0
stored,0.0,CH4,61,0.0
stored,0.0,CH4,62,0.0
stored,0.0,CH4,63,0.0
stored,0.0,CH4,64,0.0
stored,0.0,CH4,65,0.0
stored,0.0,CH4,66,0.0
stored,0.0,CH4,67,0.0
stored,0.0,CH4,68,0.0
